	BASO	CMP	EOS	ERY	GMP	GRAN	HSC	MEGA	MEP	MONO	PREB
222331_at	32.651257	29.527813	35.226131	32.210466	43.38429	35.948083	35.137284	31.17194	33.114094	36.443972	32.751668
222332_at	32.425766	33.942141	32.486916	32.083424	29.703373	39.88617	36.249222	32.893193	31.692183	30.542207	30.120275
222333_at	30.342436	31.013071	25.963472	27.596606	28.696169	32.035959	28.787383	32.46338	29.154428	27.343749	40.685343
222334_at	36.741372	38.690289	41.941823	37.189097	38.545315	39.880366	38.330448	34.89225	38.72727	37.65953	32.322051
222335_at	69.665848	50.319273	73.017989	94.983815	66.791836	114.530492	93.223778	69.424035	102.152964	81.920105	72.048559
222336_at	110.52418	46.980879	127.54276	34.613159	40.153585	102.635554	44.653643	52.569645	38.662749	47.940181	54.178086
222337_at	44.546821	41.638291	48.931141	50.736271	81.221218	70.813172	67.558201	46.973756	60.448568	65.496731	40.098017
222338_x_at	33.829056	43.735991	35.705365	44.807418	53.596946	48.570098	55.693964	37.281447	46.46167	40.279596	33.054495
222339_x_at	182.278691	81.069106	172.122925	137.611869	111.441569	118.568285	117.201691	176.250053	136.752622	137.418538	125.250432
222340_at	48.530975	72.954016	68.12533	53.696615	53.473804	49.765702	51.67578	54.554215	54.440974	47.596733	56.532815
222341_x_at	37.338119	37.662983	38.072626	37.508419	35.810592	36.069956	40.249009	38.26666	37.746094	34.120576	33.107056
222342_at	96.151526	271.820202	127.488059	153.202511	102.801732	84.509917	106.681129	122.621983	156.481806	101.714284	115.499144
222343_at	103.884312	55.541348	114.264217	96.26438	90.408169	151.806736	60.361719	100.679201	67.743537	128.948719	77.754793
222344_at	51.286604	61.365088	62.374669	63.296945	51.195403	55.454176	76.750264	49.483762	78.594737	53.82205	46.063769
222345_at	49.024204	33.34484	49.427009	34.510572	44.523058	66.396305	51.086226	43.627851	35.944608	46.745342	45.100774
222346_at	27.214523	26.183964	25.090276	23.942971	24.706845	25.100509	25.157618	26.408254	26.711087	24.710555	28.173445
222347_at	58.037158	22.868583	70.56881	48.621466	44.564355	59.44363	89.681901	59.951328	60.856396	61.394197	34.027663
222348_at	44.54117	106.155354	53.541216	59.062368	63.961479	60.141811	142.535665	60.083209	111.946963	47.319826	39.509449
222349_x_at	26.802153	24.969701	23.85266	26.951565	26.422021	32.714319	28.510539	25.875415	27.185842	30.790462	27.536481
222350_at	70.414798	63.301522	66.890728	61.923672	41.817686	58.149852	133.895009	79.816199	69.833881	74.381969	60.681095
222351_at	67.195584	67.566818	51.636711	65.124744	61.666591	58.688644	61.102013	62.428102	62.198001	65.181117	49.212761
222352_at	71.154716	63.09097	76.641344	78.926566	83.897344	165.518165	108.99948	72.912689	80.77687	89.379315	61.166415
222353_at	148.428695	170.429764	186.967954	137.257378	146.802842	93.582655	99.642165	124.487071	187.913951	106.290509	213.026
222354_at	60.462751	49.656003	38.965274	59.399695	112.56441	141.071067	122.024404	110.903663	81.914488	137.000243	47.627535
222355_at	41.595414	31.480633	35.060131	30.586163	29.817015	26.445944	27.501719	53.762796	33.954362	30.177924	59.164783
222356_at	43.591081	45.920459	36.497162	42.40857	38.071486	32.915426	35.78539	47.049838	58.680043	42.001055	64.956379
222357_at	181.46772	231.251969	223.110692	88.666001	267.644888	281.731447	432.314015	165.205161	397.257904	152.768947	147.511054
222358_x_at	119.696345	91.744482	135.194252	107.126318	183.455719	173.961546	181.075631	103.552833	130.74854	112.759158	77.501747
222359_x_at	42.639491	40.204729	41.706349	45.01903	42.670579	36.382559	40.934724	41.153937	44.01842	42.519877	32.081258
222360_at	131.949187	84.807047	108.235392	97.752782	66.673448	108.771259	160.099791	126.885096	130.348019	89.005173	123.122086
222361_at	33.547938	23.283199	34.525529	30.728277	33.221072	37.99604	34.856272	33.065434	31.310413	35.456037	28.900449
222362_at	32.537147	34.611135	33.830285	33.904145	37.145112	35.510611	36.845081	31.230516	32.617588	34.842009	32.87482
222363_at	30.389069	23.816744	23.751933	23.066062	43.982208	29.969352	34.823764	30.516486	29.585595	31.763996	26.756236
222364_at	69.753844	54.617257	67.676194	66.948041	59.026192	74.053908	79.834167	77.935259	63.096644	86.38786	65.223068
222365_at	26.614863	18.720551	20.899279	221.091473	18.662023	27.290048	29.159642	26.914308	21.020832	26.30039	27.438555
222366_at	215.033053	233.512049	234.445104	92.03965	472.528793	320.663164	345.945261	177.505038	331.008192	169.920297	250.142349
222367_at	31.940147	24.451028	28.799309	21.874706	25.746933	41.954845	39.726977	27.627341	28.381921	27.263522	27.948949
222368_at	192.486968	648.835844	310.546904	272.862509	488.116676	587.20635	821.189738	374.123733	860.391893	144.852438	253.900853
222369_at	669.542679	1357.85477	912.202689	457.647697	1194.404671	847.672483	858.803715	565.319965	1083.366235	474.471471	429.516622
222370_x_at	44.097962	30.304392	51.831131	41.909791	49.273897	61.858361	52.19714	44.559297	40.254777	44.432627	38.067045
222371_at	277.975776	173.168706	319.344402	94.269981	518.518643	569.344781	250.604956	163.495172	237.287803	348.57347	172.563702
222372_at	58.450981	75.395989	83.325088	81.707994	81.370435	65.624927	79.624465	69.717258	85.813771	73.426251	59.558833
222373_at	66.776019	51.50193	47.407361	54.272637	44.390246	58.488449	57.294843	58.242289	56.631841	54.486978	55.054372
222374_at	32.956093	34.828523	36.842003	36.882923	38.801761	38.562938	37.55343	28.995804	37.124553	33.701707	29.628601
222375_at	48.186967	51.466001	60.91594	42.730893	77.585982	152.226852	101.313482	52.804541	75.071746	68.552683	49.127268
222376_at	36.511348	38.346057	44.542817	78.170825	51.271992	54.632017	193.034855	55.153177	137.267189	37.294688	37.244496
222377_at	25.905916	44.683241	24.601201	27.205956	25.78986	29.929387	28.662527	25.64383	28.95996	25.844825	29.745955
222378_at	1419.784765	1052.721457	1890.305051	144.438941	1173.800514	1053.500477	754.048921	632.895305	438.717186	960.675576	857.216892
222379_at	32.032163	31.155852	37.843624	33.296253	33.605884	35.049467	35.206367	34.998219	33.881889	32.479013	31.31515
222380_s_at	44.519529	32.157685	58.523658	34.818956	41.473919	74.79545	65.927895	43.993561	57.149865	48.756737	37.99674
222381_at	32.105979	29.568769	32.984244	31.253241	41.838916	39.975886	37.585216	35.002589	35.588622	36.640109	34.498262
222382_x_at	64.904804	81.926206	74.951429	76.168893	91.620445	99.669567	99.204693	66.969155	113.485765	81.396175	57.612207
222383_s_at	36.567968	34.031969	39.880537	34.768739	40.391019	35.798711	38.757584	36.350221	37.131646	38.696265	31.011939
222384_at	50.955893	77.093238	48.99363	52.494403	50.732511	40.599106	45.18269	44.884932	73.316027	51.814208	54.854941
243_g_at	258.110589	251.967357	188.153359	185.424723	285.530083	406.668477	378.34291	220.214793	335.046936	357.54369	138.040546
266_s_at	1112.008131	227.472552	1269.784565	983.452253	1095.383838	1729.502084	114.348736	384.103455	177.312795	668.803137	1549.892869
31637_s_at	86.127776	56.443385	119.367946	93.631858	143.812434	116.96177	111.702822	93.657354	102.594718	88.257231	71.299156
31799_at	40.953956	42.595171	31.099847	37.803486	37.774979	36.501542	38.225208	38.461653	42.617625	42.241007	40.128098
31807_at	69.85183	50.27468	53.977886	58.285926	55.335716	64.979185	67.561828	70.986334	67.859752	65.640945	77.358035
31826_at	32.882342	15.043453	18.645447	22.242214	39.744561	84.470625	23.200895	33.393844	18.499162	99.47821	34.898304
31835_at	29.624249	33.121391	31.703392	32.740636	31.028863	30.174216	31.664879	29.88129	32.488192	32.6941	30.327069
31837_at	29.224425	29.193664	31.85832	31.734299	38.001714	46.622751	39.415764	33.074892	34.715787	38.792147	35.652058
31845_at	84.471066	36.591149	70.252659	44.892899	83.388153	214.601465	71.372996	89.416059	68.013067	197.439762	59.779829
31846_at	22.170076	15.470247	17.27321	17.452797	17.987981	20.597561	20.91372	23.331841	17.712226	21.429023	22.67626
31861_at	29.622401	23.130863	27.850484	28.100031	32.00226	40.41967	36.151373	30.039289	31.118887	34.81364	23.708918
31874_at	66.623566	122.603639	86.574328	304.432573	219.733951	275.875979	105.834036	211.693281	132.730855	357.761602	41.417815
320_at	24.733106	20.571327	19.084841	21.077593	21.562404	24.740097	25.533625	24.2372	22.484544	24.723172	27.074378
32029_at	79.639739	60.260806	91.978571	76.644991	110.181985	108.513956	85.570661	75.735075	76.331729	96.764915	73.450929
32032_at	39.219208	28.214865	50.460166	45.791885	31.461206	57.908226	52.139334	40.072349	43.304063	56.625583	40.290467
32042_at	49.212634	36.107898	41.692456	41.55667	41.846624	85.405902	68.328539	50.16563	55.002827	67.690095	45.152683
32062_at	38.377574	32.019149	32.052703	43.145528	42.943371	41.481611	40.185986	39.325783	36.173565	37.283618	39.269021
32069_at	46.436346	39.886138	33.191258	24.091844	38.784753	99.424796	47.254007	54.608889	32.418274	80.563078	42.290849
32088_at	117.982173	143.230541	132.487327	146.269728	194.395981	166.31222	199.242476	138.776451	217.317113	162.663474	130.405297
32091_at	473.463982	543.42908	661.52137	461.943463	910.322092	994.928173	626.959206	545.700908	617.168897	890.244751	347.219132
32094_at	32.822999	25.983851	31.456644	30.771742	31.8154	32.352468	33.904979	30.987269	30.683527	30.738755	27.140363
32099_at	30.694336	18.273136	26.444434	24.415523	24.898439	49.384912	37.240123	29.809478	31.862617	34.762561	29.493259
32128_at	28.566722	38.294433	25.818092	27.802146	25.916157	25.028827	26.563262	28.016297	27.370119	26.557095	29.090966
32137_at	34.299649	24.21324	27.84083	28.164799	29.466929	37.618164	31.576273	33.51878	27.955267	31.123668	28.722602
32209_at	38.979874	23.590019	27.809285	63.123746	36.969031	48.016933	45.890455	39.503789	37.588491	53.494709	37.000332
32259_at	32.373556	24.536804	41.631976	39.443573	58.743186	80.318628	56.749481	31.545582	39.794451	57.584123	32.38845
32402_s_at	24.419821	26.043538	23.280229	24.362819	23.325489	31.596474	30.386525	24.138673	26.727888	29.910924	25.142433
32502_at	28.221972	44.283641	31.332608	41.082304	31.255955	32.302867	31.921467	30.559775	32.451678	33.832127	32.153228
32540_at	76.271876	46.788239	65.953889	40.631673	42.249025	108.953584	58.281825	63.01477	43.3965	46.097047	57.846752
32541_at	837.472152	924.274136	810.588995	163.782541	586.174906	1060.442849	534.915605	470.013709	409.819026	419.139046	928.653841
32625_at	64.389895	64.813983	66.504259	68.753201	55.435086	51.749286	56.508618	64.882335	59.065204	66.856908	62.509083
32699_s_at	33.64828	39.541655	29.600705	32.238932	27.619307	27.906018	30.094045	30.904582	31.195931	32.20998	34.335226
32723_at	45.265844	45.466311	44.678703	48.513889	95.894587	92.462352	89.104058	56.90441	78.373416	68.310318	42.944607
32811_at	90.403101	34.573756	128.402586	54.445231	58.3494	99.351167	50.962175	58.414793	46.230287	68.810659	69.608133
32836_at	49.753237	49.645054	50.09059	74.092967	65.713297	68.791276	68.397333	70.117507	65.709937	72.172895	36.368639
32837_at	33.882603	37.502315	27.670369	38.551459	35.885214	43.492814	40.473843	34.962184	40.684605	40.915471	36.743892
33132_at	56.010695	79.242253	48.453223	63.325427	50.521357	54.167595	69.589418	59.399276	75.414889	58.098386	69.662849
33148_at	151.727809	204.024173	194.917862	184.589812	141.015674	176.497188	183.472851	188.657193	175.557624	187.585336	274.843533
33197_at	31.624577	29.212294	35.954287	31.707434	34.243356	36.066335	34.541389	32.27013	33.605361	35.136904	30.386625
33304_at	69.484104	19.156137	26.251524	27.791865	22.190141	71.262998	20.292783	33.850291	15.361008	20.277926	56.469051
33307_at	35.286868	32.612092	36.136177	38.758761	36.699138	44.524164	43.57615	34.22226	36.772276	39.656538	30.233574
33322_i_at	77.350678	29.071699	58.135976	66.380706	79.447254	109.401785	82.671482	74.239889	68.095272	95.374144	56.083001
33323_r_at	27.191512	21.471269	28.293668	27.546628	24.6739	27.359257	25.029958	28.869035	25.38989	27.865755	29.522062
33494_at	46.562275	35.946297	30.360369	39.603671	30.633434	52.546794	60.551419	50.548232	56.654611	52.147119	61.535595
33579_i_at	24.945385	21.294098	25.753902	28.649683	26.384262	28.223511	28.915822	25.472092	24.246771	26.909573	23.990895
336_at	450.655588	128.158443	242.726491	834.198236	815.612299	1201.161937	1576.456345	1732.004146	761.781566	270.905468	307.598711
33646_g_at	35.37209	31.236231	33.724646	27.535517	27.559881	33.590746	28.933472	36.55038	28.14463	42.383203	30.667343
33736_at	29.364892	25.745034	28.219029	31.105904	31.645193	35.510633	34.131349	30.530121	32.530658	31.674367	28.530388
33760_at	46.775057	46.696009	37.781102	42.047899	38.0464	41.034291	46.704672	43.627901	48.640389	46.523799	55.559283
33767_at	30.271564	31.739615	27.690753	36.634541	30.290767	33.019645	32.393031	31.307184	49.541972	36.558362	29.665761
33768_at	41.230147	29.558075	43.968211	42.727347	41.844693	49.406454	40.800949	42.265182	37.792265	41.541603	34.87441
33778_at	62.869131	27.716585	44.316168	40.336843	46.29682	98.321918	46.454419	48.825867	33.841537	84.488975	48.533349
33814_at	26.447557	23.165162	27.204445	27.004986	28.893745	29.044387	29.325988	27.316972	27.691284	27.279975	25.023119
33850_at	128.357694	74.49597	108.026642	74.201377	161.397165	154.503947	184.04837	95.344466	136.270024	150.914085	127.296429
34031_i_at	33.880397	27.693278	35.378125	31.493023	27.995515	42.179005	39.004062	34.135009	42.170683	38.157692	28.889318
34063_at	37.430384	41.065755	35.48425	29.473974	28.826094	26.595089	27.812309	38.114685	34.589777	33.021114	50.70424
34187_at	39.055154	38.135097	38.394448	36.62865	32.418003	37.996025	38.193948	39.119527	36.930219	46.926237	45.438957
34206_at	37.520326	33.922252	48.414908	39.393423	52.962272	64.373297	39.944771	38.186343	37.717205	71.111804	35.050326
34210_at	1583.937997	572.602276	1232.757934	154.837511	640.435785	1654.852713	1021.895088	598.661624	338.403962	1575.693369	717.953239
34221_at	53.325734	45.859224	65.465545	58.34537	62.186604	64.780949	67.084566	56.679652	70.31476	65.665845	45.2015
34225_at	214.004742	230.955988	276.562415	173.037499	344.553765	369.446054	355.569802	215.39564	395.654267	286.818414	202.632615
34260_at	25.804058	29.59256	24.895561	31.176687	28.286061	33.829479	34.649811	27.32102	34.594224	31.673624	30.624691
34406_at	40.549819	33.579962	45.649697	39.543425	40.741982	44.550682	45.704678	40.615859	40.19668	46.33364	31.944919
34408_at	36.657158	31.262362	41.976212	44.665255	44.055328	52.317068	50.916664	40.83658	44.447643	43.067252	30.495597
34449_at	28.989732	30.751167	30.997686	32.2139	33.367051	48.816715	64.600919	30.751348	51.297701	30.618199	29.945901
34471_at	32.557865	34.916225	30.832099	33.382156	32.093006	28.674685	30.913012	34.932453	35.683091	33.404938	36.512616
34478_at	81.897135	62.643757	73.92881	130.665686	62.617615	83.158923	80.033111	94.23359	75.908744	101.070229	100.578684
34689_at	73.971731	49.293026	54.214843	47.035554	61.031181	96.730152	50.048545	66.564945	46.407306	105.050114	63.139291
34697_at	60.709357	71.380924	52.31436	62.340059	47.241495	44.725936	56.25373	50.030516	68.326049	50.618078	59.957523
34726_at	32.334133	38.360276	33.477822	40.172047	59.39233	37.664535	54.138506	37.652778	47.562251	38.710204	35.079331
34764_at	37.475168	48.580527	36.789012	41.019983	33.727075	39.05775	42.54752	37.99066	47.049106	34.067047	42.557151
34846_at	31.041434	27.149593	32.148429	34.852942	36.395355	41.333315	36.162803	30.695136	32.225237	36.567886	23.814207
34858_at	44.356127	25.60798	39.086853	48.739036	40.098391	75.820794	73.183929	49.321783	49.594944	64.661484	33.339753
34868_at	59.078663	48.920366	45.773108	60.44007	54.001405	73.395719	67.794047	60.478346	56.873288	60.706441	61.780427
35147_at	41.946808	32.35933	47.697959	39.741508	48.271565	75.724777	88.726877	45.517896	47.72696	43.506023	33.358214
35148_at	219.665921	349.197755	281.829945	215.784696	171.221744	129.151211	157.087517	220.329489	257.534995	174.932449	327.630463
35150_at	37.84378	25.338085	36.260642	30.430946	35.639666	47.327615	34.178937	30.408209	30.480156	32.937503	26.064048
35156_at	65.88536	83.306103	68.451544	78.706032	59.037292	73.468588	92.749487	76.403122	87.296269	75.198273	105.932993
35160_at	34.1227	39.340694	34.201111	41.27001	42.014348	43.733431	39.103764	35.791797	49.31796	37.364677	31.313139
35179_at	67.648798	48.868712	73.973723	72.186543	114.578743	161.659595	132.12353	71.408404	102.382104	94.23318	64.194819
35201_at	98.959529	48.486217	88.807193	104.566998	115.119901	123.703145	113.515035	94.765764	101.860507	96.997873	84.342353
35254_at	365.918811	355.097591	570.488953	387.810705	602.248192	1147.963474	731.835544	491.89812	423.800451	955.58825	233.216849
35265_at	25.312373	20.082464	22.072414	24.322221	24.10494	32.41339	29.874277	27.049239	25.713077	28.422426	25.929462
35436_at	62.481018	95.812317	57.115701	66.833835	57.166955	50.046911	56.281235	74.159398	77.280471	62.682484	77.87843
35617_at	29.869283	25.253159	23.84237	24.769034	28.735554	34.018401	27.916668	29.216471	25.04041	34.746529	33.669031
35626_at	225.359457	61.076978	152.80468	71.14578	263.137705	666.934701	58.251498	158.896212	53.374097	700.292514	111.355881
