	GSM819140	GSM819141	GSM819142	GSM819152	GSM819153	GSM819154
10531453	2.295021619	2.245426778	2.02531462	2.183332709	2.212023886	2.431434272
10531479	2.367222518	2.176621253	2.527309335	2.308197005	2.537087589	1.988394163
10531484	2.487329392	2.504631696	2.850136407	2.92034026	2.814875238	2.883570758
10531495	3.453541608	2.908963252	3.434674883	3.69781607	3.138048269	4.719767612
10531501	1.990520833	1.99324442	1.900041859	1.723038594	2.152350581	2.2029493
10531529	3.680800632	3.572599497	3.464341515	4.237157706	4.796142373	4.193545691
10531544	2.38391415	3.545057145	3.9761561	2.705766625	2.583980163	4.305294232
10531553	2.392932492	2.07204928	2.114284446	2.069303612	2.116623316	2.57583411
10531556	2.965080451	2.216256858	2.614396298	1.895396705	2.156538598	2.216256858
10531560	2.051179872	2.227693783	2.365346831	3.356798381	2.719626997	2.537667013
10531583	2.600815843	2.367048563	2.482404952	2.760257977	2.470796873	3.274096398
10531588	3.226558905	4.533331521	3.324006626	2.706819529	2.884223847	2.625646393
10531610	2.105664548	2.092542032	1.831233591	2.082304524	1.936662515	1.94677799
10531627	4.720899946	4.71664241	4.36937089	4.294371186	4.518173803	4.469928269
10531633	6.354260752	6.390555744	6.46150428	6.121098653	5.755884113	5.488788873
10531645	8.397263983	8.224252333	8.190303177	8.241584971	7.942398659	9.115867053
10531653	2.977906734	2.873564382	3.138197741	3.432304005	3.290714765	2.954460675
10531675	4.052601219	4.261810605	4.25876285	3.672660462	3.885550025	3.462145243
10531707	2.101250636	2.390104384	2.597988697	2.501821336	2.392782723	2.416983077
10531724	1.980428427	2.208489235	2.078709349	2.204933879	2.078709349	1.985122066
10531729	7.172093481	7.401623512	7.256337683	7.558415678	6.915463469	6.264393289
10531737	2.072622236	2.071697623	2.079005591	1.988502226	2.059402463	1.899141557
10531752	3.41430312	3.938583218	3.580984254	4.036483258	3.529711822	3.089734363
10531776	3.887930131	5.06340569	4.25620411	5.731526529	4.84195464	4.755976103
10531790	2.619899573	2.543448401	2.576900109	2.825439755	2.741338163	2.980125594
10531794	7.569855308	7.897579379	7.651794092	6.659797593	6.230972475	6.691250563
10531866	6.411605597	6.618861239	6.404193611	3.649013699	3.761617811	5.046526555
10531887	1.981875494	1.987671546	2.146268801	1.841048541	1.81511548	1.895509048
10531894	2.0153961	2.323462845	2.318205817	2.235525504	2.239237337	2.248564311
10531899	4.501458545	5.386176098	4.666741653	3.24929489	3.019470902	3.536726245
10531910	2.015544403	1.921929798	2.129354903	2.125770994	2.082317719	2.336339252
10531919	2.397507829	2.332914378	2.543824555	2.108859913	2.299543916	2.549995093
10531931	10.84308	10.85037177	10.76075412	6.633967048	6.371098632	6.75699435
10531944	7.983101453	7.535060048	7.569234924	4.03228226	5.673264356	3.83181598
10531946	2.474968548	2.481506088	2.480435504	2.45578592	2.434216653	2.731140325
10531952	2.244275625	2.073746087	2.119431328	2.244275625	2.03008056	2.236630809
10531970	4.517847708	4.403761736	5.122817501	4.763697985	4.726461314	5.476747646
10531972	2.101960776	2.052132009	2.031556998	2.261083814	2.248166785	2.417539978
10531980	2.385678326	2.515672162	2.223460245	2.296038402	2.606847777	2.252521454
10531987	1.997294346	2.065386009	1.931532137	2.333198991	1.887381605	2.124465642
10531994	1.854724448	1.966667451	1.882423931	2.011709632	1.900432581	1.984281487
10532019	1.681678956	1.932287322	1.867715357	1.778422785	2.152189321	2.23371991
10532030	6.822880939	4.857605281	5.947246013	4.563400846	6.673007382	6.286107742
10532032	2.555693249	2.729258478	2.846269693	2.325030626	2.417001721	2.818080144
10532040	4.576226764	4.846797461	4.24123592	3.967640537	3.326463486	3.89142145
10532052	1.99165048	2.173613766	2.128234943	1.9066894	1.910108843	2.009068259
10532085	3.245464086	3.321368768	3.36885358	3.211883351	3.368469536	3.106394154
10532103	5.882670533	5.643258126	5.575686443	7.421047422	7.389987343	7.06026531
10532124	2.96426078	2.993026612	3.119312623	2.73845283	3.100514695	2.898739264
10532133	3.051485682	2.642552748	2.811859746	2.822271492	2.488695427	2.458672173
10532150	4.415706535	3.408345147	3.926046163	3.159402282	2.410232934	2.858261622
10532157	2.407497529	2.419816232	2.50502876	2.29096076	2.652975182	2.405288824
10532164	9.621504631	9.571557063	9.687822229	9.244868068	9.489401599	8.842760227
10532169	2.524323462	2.735350627	2.830668513	2.925823026	2.649179886	2.439910018
10532180	4.516397564	4.286409721	4.411831502	3.697308881	3.753594156	4.160280185
10532187	2.548997628	2.632059145	2.739231464	2.663015312	2.526399594	2.428226406
10532216	2.328637251	2.25080762	2.279676648	2.366904334	2.328637251	2.328637251
10532241	1.939273374	2.435000843	2.141639108	2.10537979	2.166470796	2.232943983
10532248	2.089002265	2.014717136	1.961230517	2.174737077	2.395645587	2.10742352
10532261	1.687484966	1.878190252	1.466434608	1.790809399	1.729457356	1.722322269
10532267	2.973513254	2.926797833	3.101215434	3.906299399	2.535822272	4.047640013
10532270	1.694783012	2.061091209	1.836600605	1.734813388	1.891490235	2.161056529
10532277	2.496267843	1.676504923	1.620354781	1.629849449	1.512906484	1.987277713
10532281	3.052337796	2.228121192	2.446547993	2.447825427	3.03451341	2.690066535
10532285	1.726181682	1.580685119	1.657166435	1.647039672	1.914416897	1.765181046
10532289	3.682010263	3.611955112	3.520624698	3.661672439	3.367342743	3.301510484
10532308	3.874675756	3.981148275	4.566357829	3.697643759	3.757034927	3.897379726
10532313	1.552092618	1.746240979	1.621657182	2.295235041	1.894937306	1.843619426
10532317	3.934974744	4.799606522	5.220849334	5.153777382	4.786079741	4.291155104
10532332	3.939522456	3.867218184	4.416350087	4.583073129	3.50140121	2.77118583
10532339	6.196340858	6.266641076	6.380588045	3.551873144	3.509411917	3.5382936
10532346	5.730911864	5.933018021	5.798219851	2.330717735	2.715598322	2.834417509
10532368	2.864000604	3.004391817	3.146417662	3.10037185	3.26431761	3.152718777
10532390	4.584836777	4.340425165	4.596676191	3.63216325	4.008521403	4.707517087
10532407	2.457459997	2.331187275	2.469850155	2.43395504	2.457459997	2.922074089
10532463	5.381194886	4.972884644	4.951425375	4.193956535	3.762994046	4.003190195
10532472	2.990888377	3.175937874	2.990888377	2.810512631	3.006565944	3.070821077
10532504	4.376528324	4.122641869	3.879314569	2.418472323	2.913458774	4.839068599
10532511	1.931980726	2.005387691	2.155381441	1.924671847	2.171212052	2.005387691
10532517	2.847115235	2.883159779	2.80310735	2.857669867	2.967456368	2.767318379
10532524	4.821543084	4.819688802	4.091176478	3.961020303	3.573712178	3.08240181
10532534	2.550676397	3.395896973	2.959520313	2.996252474	2.825082821	2.71192248
10532538	5.599390279	5.97511821	5.232211438	3.910294377	2.775837536	4.046627082
10532542	3.278058688	2.910209417	3.093967517	3.133360179	3.112072426	2.90772906
10532563	2.425065011	2.538770449	2.788542839	2.903857685	2.70415114	2.592817619
10532630	2.10086213	2.286158596	2.389305705	2.115089885	2.128876532	2.206608479
10532652	3.937230467	3.991466147	4.040570362	3.937230467	3.949885456	4.003190195
10532660	4.007533198	4.056078578	3.943887355	3.984053368	3.723131519	3.883053735
10532669	2.731825352	2.447917063	2.468466879	2.524266832	2.574957701	2.556828433
10532678	2.704176314	2.769241456	2.847799925	3.118777213	2.764329066	2.948089595
10532680	2.825195993	2.756597039	2.742949026	2.766918694	2.731799745	2.482225205
10532711	2.828607046	2.526418731	2.638763536	2.699235919	2.501972086	2.41641279
10532716	2.429174362	2.086147163	2.320701215	2.337237698	2.393062683	2.54959842
10532720	2.790881923	2.807212151	2.658874397	3.240964754	2.558646913	2.579325259
10532741	2.835816619	2.659218856	2.941077112	3.228366732	2.794609557	2.803395492
10532744	2.410568018	2.253767586	2.503415382	2.552871954	2.509279921	2.889119869
10532753	4.540624954	3.682335977	3.61911226	2.828106852	2.813571678	3.176233315
10532767	2.762497876	2.246335317	2.498910171	2.422198827	2.531839371	2.76644193
10532784	4.348928933	5.082668934	4.373130692	4.213370427	3.281846329	3.407016827
10532802	4.526336821	5.029542467	5.528168647	5.825533653	4.661997903	4.983851555
10532807	3.393283689	2.915829609	3.561939938	3.377154067	3.351788543	3.180008405
10532819	2.031636526	2.271812038	2.085092705	2.382139996	2.319021007	2.003167915
10532828	2.629394226	2.952535718	2.638030548	2.693418056	2.412349959	2.60826023
10532839	2.781237656	2.743613109	3.141138359	3.146693292	2.784317244	2.934116947
10532857	3.170747216	3.079724959	3.435435925	3.02570101	2.95052902	2.848468026
10532865	3.21014403	2.640800434	2.74216449	2.503610344	2.52739452	2.732648094
10532888	2.024408946	2.102870754	2.370157604	1.852219484	2.588116078	2.109231258
10532892	6.917140216	6.780163637	6.93952221	6.378385901	6.266452959	5.593591871
10532896	6.912075195	6.935930963	7.361410017	7.005411099	6.839016683	5.760253627
10532901	4.020860454	4.176692109	3.833909622	4.207909322	3.888231694	3.317591267
10532905	2.903342118	2.676808427	2.808036363	2.918337475	2.948462524	2.918337475
10532907	3.0392262	2.563434798	2.430293396	2.482084299	2.332378606	3.042272611
10532926	3.292465335	3.160947037	3.046655515	2.97699454	3.15922643	3.714707192
10532937	2.267166852	2.549533011	2.448406934	2.810607292	3.185563909	2.261564007
10532944	4.828813396	3.952469756	3.977667872	4.231126141	4.39232894	3.72179147
10532956	5.28543159	5.501113667	5.479458646	3.469255542	3.236106003	3.733971189
10532965	4.097987759	4.658634092	4.358163538	4.518388864	4.351538638	3.729618955
10532984	7.831470993	7.513335475	7.792439272	7.949302102	8.055259235	7.619028674
10532989	5.388489726	5.566864418	5.761271134	5.097636945	5.437650106	4.726441303
10532993	10.46737003	10.30423354	10.56950352	10.6070885	10.76120881	10.44137023
10532997	2.559986257	2.01868907	2.671171845	2.519981613	2.707094068	2.463248298
10532999	4.579409506	5.176705626	5.724483029	5.975275027	8.049964995	6.756583343
10533003	3.9103925	3.54459971	3.741046931	5.085816007	4.515950399	3.312625577
10533007	2.823322993	2.75934041	2.619447081	3.394182797	2.844545477	3.094204053
10533026	4.074716899	3.934326229	4.152290261	4.682181545	4.983671516	5.195166151
10533034	2.166176925	1.775540598	2.51373934	2.379050307	2.148001979	2.073338957
10533050	2.752004687	2.686715662	3.031987337	2.554688762	2.621207306	2.799981438
10533055	3.417349975	3.260213795	3.103146014	3.161582931	3.437546702	3.211983994
10533071	6.048594762	5.472352266	5.696028014	5.10751748	4.59101625	4.591423099
10533088	3.205710285	2.840345504	3.278506757	2.953631622	3.041322622	3.205710285
10533090	5.759849264	5.308567538	5.198483125	5.681240546	5.209809854	5.024714452
10533095	2.26576621	2.462451067	2.479903986	2.483624152	2.42443761	2.649779443
10533106	2.621529238	2.625091146	2.831870007	2.733047185	2.606155712	2.716838746
10533122	4.246314517	4.422697608	4.558986497	5.504484117	5.570497577	4.047179299
10533131	2.712576164	2.726209256	3.070303007	2.971064399	3.017905087	2.510211734
10533145	2.572482224	2.627944589	3.072345407	2.830600178	2.642048098	2.6811466
10533176	5.038851299	4.180362473	5.048120996	4.100419791	3.607725585	3.357451429
10533182	3.490815558	3.588739499	3.569358433	3.431672581	3.479699353	3.150501596
10533198	2.858350757	2.842526551	2.277983657	2.536656631	2.636160141	2.975797239
10533213	2.5601714	2.774433922	2.484304403	2.501074258	2.671416473	2.694836247
10533229	2.111305272	1.969564604	2.288426529	1.971374607	1.64028588	2.19989545
10533237	2.488624832	3.232558241	2.193189313	2.053700988	2.461852917	2.059951289
10533246	2.782577142	2.503048931	2.742256457	2.550233183	2.285215106	2.573401866
10533256	2.887797685	2.609547893	2.978857085	3.198043524	2.897970219	2.806764749
10533261	3.752964176	3.842597025	3.748430007	3.351202889	3.543674462	3.729158787
10533285	3.764939766	3.352196212	3.069921068	3.604281751	3.547576065	3.457107586
10533304	3.974685576	4.167325369	4.112035875	5.346380413	4.8692271	4.593117659
10533316	5.868434429	5.670768657	5.644701869	4.993069197	4.676635483	4.132716829
10533320	2.27153469	2.25208359	2.521767746	2.099545738	2.078709349	2.334651074
10533323	6.986926551	7.403287988	7.658308776	7.124218471	7.139778736	6.592652515
10533327	4.581277393	3.813785849	3.61674253	4.142214974	4.479793984	4.078297632
10533345	2.867862627	3.156000085	2.747849443	2.160513041	1.891139367	2.038508317
10533360	2.273360828	2.219108322	2.362075693	3.467784533	2.322498756	2.16404715
10533367	2.308576886	2.8301606	2.758410009	3.123340556	2.692832086	2.626971319
10533386	3.765811817	3.624624198	3.64332416	3.990157541	3.704026014	3.306543685
10533401	7.823205031	7.397019824	7.793081711	4.395779092	3.948339629	5.522806596
10533428	2.802519404	2.943429924	2.684961676	2.861162958	2.618049092	2.800611045
10533444	2.514191942	2.490885831	2.757481936	2.703128141	2.803590166	2.757875197
10533446	2.357300099	2.379613038	2.972488012	2.581792375	2.289501173	2.529526771
10533462	3.33606574	4.080257058	3.473199241	3.986601233	3.436412211	5.778451581
10533474	7.960926441	7.075527697	7.177962003	7.779756419	7.191545579	5.320815648
10533483	4.60073215	4.812651845	4.585016521	4.038675717	4.062294002	4.247906707
10533504	3.846095504	3.431128544	3.304584466	4.834764483	4.419885735	4.169454524
10533529	2.926547054	3.050239962	2.834064961	2.718373838	2.717945308	2.703167656
10533549	7.968104618	8.244812356	8.397763365	7.377372704	6.639859385	7.207736295
10533569	2.793667961	2.807968741	2.926502944	2.793667961	2.867276235	2.640044064
10533594	2.884842982	3.134678651	3.058056104	2.9240903	2.820287224	2.839133379
10533603	2.474162468	2.621261361	2.993512534	2.202939851	2.01626441	2.267166506
10533612	2.525976858	2.259227569	2.517651267	2.654887154	2.635604825	2.359627369
10533628	2.704694589	3.078494591	3.984752226	2.944530542	2.751924851	3.009190959
10533633	4.274580952	3.797666114	3.761456857	3.52281785	3.710173044	4.171861567
10533644	3.942343124	4.043080263	4.664712339	3.751071706	4.201184238	4.074521051
10533659	3.495989115	3.219454417	3.28005011	2.915637491	3.208417381	3.20123433
10533687	2.563683618	2.875882293	2.257028272	2.228009463	2.686029524	2.196305585
10533703	6.938259554	6.994037167	6.911701626	7.24980567	6.847493845	6.847493845
10533720	2.621657293	2.083790094	2.652368862	2.279440177	2.46893379	2.207386894
10533725	2.903077941	2.752646949	2.871901396	2.546143591	2.630107054	2.808227146
10533729	3.087212105	3.242275136	2.894615754	3.40761759	3.689518589	3.067036729
10533734	3.479506104	2.927177267	2.931421636	3.263152725	2.708089034	2.691709796
10533751	2.740516769	2.662140827	2.898306605	3.05164501	2.741241229	2.89228859
10533781	2.736134595	2.754611063	2.657836805	3.821432769	2.799477621	2.966423782
10533812	3.248011207	4.099955343	3.682141987	4.07780461	3.587672172	3.761954197
10533844	2.440379043	3.784648816	3.12286719	2.79582034	3.287868684	2.714927455
10533849	3.229070817	3.900029048	3.257666299	2.961351103	2.771198207	2.821696862
10533858	7.042280755	7.216925521	7.639779271	6.7635649	6.719677836	6.484515495
10533869	5.654991632	5.467720223	5.828361304	5.186885898	4.796588183	5.467720223
10533875	2.814875238	3.003823274	2.979834208	2.979834208	2.845160486	2.796925588
10533929	3.671351112	3.643883537	3.534380121	5.419184881	5.750626253	4.361443337
10533945	10.60471654	10.51382961	10.51900015	10.62386589	10.29947607	10.45198926
10533961	2.670773755	2.424378142	2.552946089	2.591876863	2.247912516	2.718381846
10533989	2.189818317	2.374426632	2.178024975	2.349684747	2.161149169	2.298711478
10533991	3.272914737	3.41413325	3.214321103	3.791408319	3.588587955	3.439631844
10533993	3.818398512	3.703526463	3.023060675	3.309041385	3.56570329	2.715937419
10534002	2.847659296	2.635018384	3.840410171	2.492175736	2.474204861	2.503154848
10534021	2.468040563	2.73199886	2.420128055	2.536873623	2.37031018	2.364004232
10534041	2.549544761	2.667350644	2.61430636	2.740669014	2.46982853	2.844425553
10534053	11.05210836	10.88229073	10.67299947	10.04115335	10.34338253	10.39205039
10534061	2.375252523	2.467026559	2.553935269	2.669237132	2.340566431	2.424430804
10534066	2.00712386	2.077254053	1.891315461	1.968241143	2.053581603	1.952120302
10534075	5.820558317	5.698031897	5.338879771	5.075873085	4.881352078	4.290688934
10534085	2.028351624	2.032777553	1.770249612	1.694290903	1.930766212	1.927910579
10534096	9.554956196	9.203559976	9.08328129	9.030301923	8.764610547	7.767367731
10534102	2.690404456	2.670132225	2.572523478	2.673651199	2.962085785	2.424188216
10534120	4.229258801	4.442639559	5.296859705	5.285940543	3.707727235	4.880638171
10534140	3.062525483	3.196790864	3.250932024	3.647520308	3.180500893	3.35134348
10534142	5.459075532	6.84871728	6.331933146	5.163941264	5.508415338	4.347503066
10534148	2.720849089	2.523944948	2.813517064	2.867539013	2.770032883	2.723008927
10534152	3.291640386	2.703234421	3.320020379	2.915912205	2.823756949	2.921041927
10534168	2.852383716	2.729202975	2.839710665	2.666711903	2.825311754	2.590026014
10534190	5.395947537	5.687960703	5.565933987	4.310277467	3.624182331	4.179714431
10534202	2.567613929	2.355146943	2.91555886	2.560548542	2.713687596	2.566077167
